Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_REGIO,SEXE
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,15,12,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,12,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,37,13,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,11,13,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,40,14,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,41,14,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,107,15,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,73,15,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,36,16,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,55,16,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,7888,17,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,6926,17,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,178,18,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,194,18,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,19,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,5,19,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,6,1,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,7,2,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,2,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,43,3,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,87,3,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,4,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,4,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,5,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,15,5,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,19,6,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,14,6,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,167,7,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,58,7,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,460,8,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,266,8,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,84,9,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,65,9,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,10,10,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,13,10,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,119,11,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,204,11,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,47,12,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,106,12,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,40,13,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,17,13,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,57,14,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,62,14,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,235,15,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,142,15,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,98,16,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,107,16,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,12324,17,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,10526,17,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,272,18,1
